ano,mes,atendimento,transferido,id_atendimento,sigla_orgao_entrada,sigla_orgao_saida,sigla_orgao_primeiro_encaminhamento,sigla_orgao_segundo_encaminhamento,sigla_orgao_terceiro_encaminhamento,municipio,uf,municipio_ocorrido,uf_municipio_fato_ocorrido,area,assunto,natureza,tipo_identificacao,forma_atendimento,programa,priorizacao,status,sexo,data_atendimento,data_prazo,data_carta,tipo_pessoa
2020.0,7.0,2020016440,Normal,396157,OGE,SED,SED,Cood. Fpolis,,SAO JOSE,SC,SAO JOSE,SC,Educação,Comportamento do servidor,Sugestão,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-17,2020-08-06,2020-08-27,Não informado
2020.0,7.0,2020016432,Normal,396149,OGE,SAP,SAP,,,CHAPECO,SC,CHAPECO,SC,Administração Prisional,Covid-19,Reclamação,Sigiloso,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2020-07-17,2020-08-06,2020-07-21,Física
2020.0,7.0,2020016425,Normal,396142,OGE,CBM,SSP,CBM/SC,1ºBBM,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Vistoria de prédios,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-17,2020-08-06,2020-08-03,Não informado
2020.0,7.0,2020016422,Normal,396139,OGE,Sem Tramit.,Sem Tramit.,,,CHAPECO,SC,CHAPECO,SC,Educação,Falta de dados,Elogio,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-17,2020-08-06,2020-07-17,Não informado
2020.0,7.0,2020016421,Normal,396138,OGE,PM,SSP,CGPM Fpolis,,CURITIBANOS,SC,CURITIBANOS,SC,Segurança Pública,Serviço de policiamento,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-17,2020-08-06,2020-07-17,Não informado
2020.0,7.0,2020016418,Normal,396135,OGE,SED,SED,CRE - Ituporanga,,LEOBERTO LEAL,SC,LEOBERTO LEAL,SC,Educação,Direção de escola,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-07-16,2020-08-05,2020-07-31,Não informado
2020.0,7.0,2020016414,Normal,396131,OGE,DETRAN,DETRAN,,,ITAJAI,SC,ITAJAI,SC,DETRAN,Transferência veicular,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-16,2020-08-05,2020-07-17,Física
2020.0,7.0,2020016409,Normal,396126,OGE,SED,SED,,,CHAPECO,SC,CHAPECO,SC,Educação,Elogio,Elogio,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-16,2020-08-05,2020-08-18,Física
2020.0,7.0,2020016403,Normal,396120,OGE,Sem Tramit.,Sem Tramit.,,,CHAPECO,SC,CHAPECO,SC,Educação,Falta de dados,Elogio,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-16,2020-08-05,2020-07-16,Não informado
2020.0,7.0,2020016399,Normal,396115,OGE,SED,SED,,,CHAPECO,SC,CHAPECO,SC,Educação,Elogio,Elogio,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-16,2020-08-05,2020-07-27,Não informado
2020.0,7.0,2020016398,Normal,396114,OGE,Sem Tramit.,Sem Tramit.,,,CAMBORIU,SC,CAMBORIU,SC,Administração,Atendimento em Duplicidade,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2020-07-16,2020-08-05,2020-07-16,Física
2020.0,7.0,2020016397,Normal,396113,OGE,SEA,SEA,GEPSA,,CAMBORIU,SC,CAMBORIU,SC,Administração,Plano de saúde,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2020-07-16,2020-08-05,2020-07-28,Física
2020.0,7.0,2020016392,Normal,396107,OGE,SED,SED,CRE- Itajaí,,BOMBINHAS,SC,ITAJAI,SC,Educação,Comportamento do servidor,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-16,2020-08-05,2020-08-18,Não informado
2020.0,7.0,2020016367,Normal,396079,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Informações/documentos,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-16,2020-08-05,2020-07-20,Física
2020.0,7.0,2020016366,Normal,396078,OGE,SEF,SEF,,,COCAL DO SUL,SC,COCAL DO SUL,SC,Fazenda,Impostos/IPVA,Reclamação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-16,2020-08-05,2020-07-20,Não informado
2020.0,7.0,2020016348,Normal,396057,OGE,CBM,SSP,CBM/SC,DPCBM,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Comportamento do servidor,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-16,2020-08-05,2020-07-22,Não informado
2020.0,7.0,2020016334,Normal,396043,OGE,Sem Tramit.,Sem Tramit.,,,ITAJAI,SC,ITAJAI,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-16,2020-08-05,2020-07-16,Física
2020.0,7.0,2020016303,Normal,396012,OGE,SEF,SEF,,,XAXIM,SC,XAXIM,SC,Fazenda,Impostos/IPVA,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-16,2020-08-05,2020-07-16,Jurídica
2020.0,7.0,2020016298,Normal,396007,OGE,SES,SES,,,PALHOCA,SC,PALHOCA,SC,Saúde,Hospitais,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-30,Não informado
2020.0,7.0,2020016296,Normal,396005,OGE,DETRAN,DETRAN,,,SAO JOSE,SC,SAO JOSE,SC,DETRAN,Multas de trânsito,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-15,2020-08-04,2020-07-17,Física
2020.0,7.0,2020016291,Normal,396000,OGE,DETRAN,DETRAN,,,RIO DE JANEIRO,RJ,FLORIANOPOLIS,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-20,Física
2020.0,7.0,2020016289,Normal,395998,OGE,Sem Tramit.,Sem Tramit.,,,POUSO REDONDO,SC,RIO DO SUL,SC,DETRAN,Não Foi Possível Compreender,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-15,2020-08-04,2020-07-16,Não informado
2020.0,7.0,2020016278,Normal,395985,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-15,Física
2020.0,7.0,2020016243,Normal,395949,OGE,Sem Tramit.,Sem Tramit.,,,CURITIBANOS,SC,CURITIBANOS,SC,Segurança Pública,Falta de dados,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-15,2020-08-04,2020-07-15,Não informado
2020.0,7.0,2020016242,Normal,395948,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Horário de Funcionamento/Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-16,Física
2020.0,7.0,2020016237,Normal,395942,OGE,SED,SED,CRE- Rio Do Sul,,TROMBUDO CENTRAL,SC,TROMBUDO CENTRAL,SC,Educação,Comportamento do servidor,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-07-15,2020-08-04,2020-08-04,Não informado
2020.0,7.0,2020016235,Normal,395940,OGE,Sem Tramit.,Sem Tramit.,,,CHAPECO,SC,CHAPECO,SC,Administração Prisional,Falta de dados,Elogio,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-15,2020-08-04,2020-07-15,Não informado
2020.0,7.0,2020016231,Normal,395936,OGE,Sem Tramit.,Sem Tramit.,,,BLUMENAU,SC,BLUMENAU,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-15,Física
2020.0,7.0,2020016219,Normal,395924,OGE,IGP,SSP,IGP,,BALNEARIO CAMBORIU,SC,BALNEARIO CAMBORIU,SC,Segurança Pública,Agendamento de Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-15,2020-08-04,2020-07-22,Física
2020.0,7.0,2020016211,Normal,395916,OGE,SED,SED,Cood. Fpolis,,SAO JOSE,SC,SAO JOSE,SC,Educação,Comportamento do servidor,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-07-15,2020-08-04,2020-08-26,Não informado
2020.0,7.0,2020016208,Normal,395913,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-15,2020-08-04,2020-07-15,Física
2020.0,7.0,2020016205,Normal,395910,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Serviços Prestados pelo Detran,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Média,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-16,Física
2020.0,7.0,2020016197,Normal,395902,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-15,2020-08-04,2020-07-15,Física
2020.0,7.0,2020016188,Normal,395893,OGE,PC,SSP,PC,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-07-15,2020-08-04,2020-07-20,Não informado
2020.0,7.0,2020016158,Normal,395863,OGE,IPREV,SEA,IPREV,,BALNEARIO PICARRAS,SC,BALNEARIO PICARRAS,SC,Administração,Consulta de processo,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2020-07-14,2020-08-03,2020-07-15,Física
2020.0,7.0,2020016157,Normal,395862,OGE,IGP,SSP,IGP,,BRUSQUE,SC,BRUSQUE,SC,Segurança Pública,Mau atendimento,Reclamação,Identificado,Web-mail (email),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-14,2020-08-03,2020-07-28,Não informado
2020.0,7.0,2020016138,Normal,395842,OGE,DETRAN,DETRAN,,,SANTO ANTONIO DO TAUA,PA,ITAJAI,SC,DETRAN,Multas de trânsito,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-14,2020-08-03,2020-07-15,Física
2020.0,7.0,2020016135,Normal,395839,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Réplica de resposta,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-14,2020-08-03,2020-07-15,Física
2020.0,7.0,2020016121,Normal,395824,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-14,2020-08-03,2020-07-16,Física
2020.0,7.0,2020016115,Normal,395816,OGE,DETRAN,DETRAN,,,BLUMENAU,SC,BLUMENAU,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-14,2020-08-03,2020-07-23,Física
2020.0,7.0,2020016102,Normal,395803,OGE,DETRAN,DETRAN,,,SAO JOSE,SC,SAO JOSE,SC,DETRAN,Informações/documentos,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-14,2020-08-03,2020-07-15,Física
2020.0,7.0,2020016071,Normal,395772,OGE,DETRAN,DETRAN,,,AGUAS MORNAS,SC,PALHOCA,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-14,2020-08-03,2020-07-15,Física
2020.0,7.0,2020016062,Normal,395763,OGE,Sem Tramit.,Sem Tramit.,,,PALHOCA,SC,PALHOCA,SC,Saúde,Atendimento em Duplicidade,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-14,Não informado
2020.0,7.0,2020016061,Normal,395762,OGE,SES,SES,,,PALHOCA,SC,PALHOCA,SC,Saúde,Covid-19,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-15,Não informado
2020.0,7.0,2020016035,Normal,395736,OGE,ARESC,SDE,ARESC,,CHAPECO,SC,CHAPECO,SC,Desenvolvimento Econômico Sustentável,Covid-19,Solicitação,Identificado,Telefone,Ouvidoria externa,Normal,Concluido,Feminino,2020-07-13,2020-08-02,2020-08-07,Física
2020.0,7.0,2020016019,Normal,395718,OGE,SED,SED,,,ITAJAI,SC,ITAJAI,SC,Educação,Sugestões ao governo,Sugestão,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-24,Física
2020.0,7.0,2020016015,Normal,395714,OGE,Sem Tramit.,Sem Tramit.,,,SANTO AMARO DA IMPERATRIZ,SC,SANTO AMARO DA IMPERATRIZ,SC,Não Aplicável,Competência municipal,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-13,2020-08-02,2020-07-13,Não informado
2020.0,7.0,2020016014,Normal,395713,OGE,CASAN,CASAN,CASAN - SRN,,BALNEARIO PICARRAS,SC,BALNEARIO PICARRAS,SC,Água e saneamento/CASAN,Irregularidades fatura,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-13,2020-08-02,2020-07-23,Física
2020.0,7.0,2020016008,Normal,395707,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Multas de trânsito,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-14,Física
2020.0,7.0,2020016007,Normal,395706,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-14,Física
2020.0,7.0,2020016003,Normal,395702,OGE,DETRAN,DETRAN,,,SAO FRANCISCO DO SUL,SC,JOINVILLE,SC,DETRAN,Habilitação,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-14,Física
2020.0,7.0,2020015976,Normal,395674,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Informações/documentos,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-14,Física
2020.0,7.0,2020015974,Normal,395672,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Habilitação,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-13,2020-08-02,2020-07-14,Não informado
2020.0,7.0,2020015937,Normal,395632,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-13,2020-08-02,2020-07-28,Não informado
2020.0,7.0,2020015928,Normal,395623,OGE,CBM,SSP,CBM/SC,3ºBBM,BRUSQUE,SC,BRUSQUE,SC,Segurança Pública,Serviços Prestados pelo Corpo de Bombeiros,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-13,2020-08-02,2020-07-28,Não informado
2020.0,7.0,2020015920,Normal,395615,OGE,SSP,SSP,,,BLUMENAU,SC,BLUMENAU,SC,Segurança Pública,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-13,2020-08-02,2020-07-13,Não informado
2020.0,7.0,2020015902,Normal,395597,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Informações/documentos,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-12,2020-08-01,2020-07-14,Física
2020.0,7.0,2020015891,Normal,395586,OGE,SSP,SSP,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Covid-19,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-12,2020-08-01,2020-07-13,Não informado
2020.0,7.0,2020015882,Normal,395577,OGE,CBM,SSP,CBM/SC,8ºBBM,TUBARAO,SC,TUBARAO,SC,Segurança Pública,Comércio irregular,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-11,2020-07-31,2020-08-12,Não informado
2020.0,7.0,2020015878,Normal,395573,OGE,SED,SED,CRE- Chapecó,,CHAPECO,SC,CHAPECO,SC,Educação,Informações/escola estadual,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-11,2020-07-31,2020-07-21,Não informado
2020.0,7.0,2020015875,Normal,395570,OGE,Sem Tramit.,Sem Tramit.,,,BIGUACU,SC,BIGUACU,SC,Água e saneamento/CASAN,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-11,2020-07-31,2020-07-13,Física
2020.0,7.0,2020015864,Normal,395559,OGE,CASAN,CASAN,CASAN - GAB,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-11,2020-07-31,2020-07-14,Não informado
2020.0,7.0,2020015862,Normal,395557,OGE,PM,SSP,CGPM Fpolis,DIE,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-07-15,Não informado
2020.0,7.0,2020015860,Normal,395555,OGE,SED,SED,CRE - Ituporanga,,VIDAL RAMOS,SC,ITUPORANGA,SC,Educação,Comportamento do servidor,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-10,2020-07-30,2020-07-20,Não informado
2020.0,7.0,2020015848,Normal,395543,OGE,CASAN,CASAN,CASAN - SRM,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Serviços prestados pela CASAN,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-08-20,Física
2020.0,7.0,2020015846,Normal,395541,OGE,SED,SED,CRE - Dionísio Cerqueira,,SAO JOSE DO CEDRO,SC,SAO JOSE DO CEDRO,SC,Educação,Informações/escola estadual,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-07-28,Não informado
2020.0,7.0,2020015845,Normal,395540,OGE,SED,SED,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-09-11,Física
2020.0,7.0,2020015843,Normal,395538,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Detran Digital,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-07-14,Física
2020.0,7.0,2020015833,Normal,395526,OGE,IMETRO,SDE,IMETRO/SC,,SAO JOSE,SC,SAO JOSE,SC,Desenvolvimento Econômico Sustentável,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-08-27,Não informado
2020.0,7.0,2020015832,Normal,395525,OGE,SED,SED,CRE - Joinville,,JOINVILLE,SC,JOINVILLE,SC,Educação,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-08-11,Não informado
2020.0,7.0,2020015830,Normal,395523,OGE,SED,SED,CRE - Joinville,,JOINVILLE,SC,JOINVILLE,SC,Educação,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-08-11,Não informado
2020.0,7.0,2020015818,Normal,395510,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-07-20,Física
2020.0,7.0,2020015800,Normal,395491,OGE,SAP,SAP,DEAP,,SAO CRISTOVAO DO SUL,SC,SAO CRISTOVAO DO SUL,SC,Administração Prisional,Folha de pagamento,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-07-20,Não informado
2020.0,7.0,2020015797,Normal,395488,OGE,DETRAN,DETRAN,,,ITAJAI,SC,ITAJAI,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-10,2020-07-30,2020-07-13,Física
2020.0,7.0,2020015793,Normal,395484,OGE,Sem Tramit.,Sem Tramit.,,,PALHOCA,SC,PALHOCA,SC,Saúde,Atendimento em Duplicidade,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-07-10,Não informado
2020.0,7.0,2020015792,Normal,395483,OGE,Sem Tramit.,Sem Tramit.,,,PALHOCA,SC,PALHOCA,SC,Saúde,Atendimento em Duplicidade,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-07-10,Não informado
2020.0,7.0,2020015791,Normal,395482,OGE,SES,SES,,,PALHOCA,SC,PALHOCA,SC,Saúde,Sugestões ao governo,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-10,2020-07-30,2020-07-13,Não informado
2020.0,7.0,2020015784,Normal,395475,OGE,SED,SED,Cood. Fpolis,,SAO JOSE,SC,SAO JOSE,SC,Educação,Cobrança de resposta,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-08-27,Não informado
2020.0,7.0,2020015782,Normal,395473,OGE,DETRAN,DETRAN,,,ICARA,SC,ICARA,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-10,2020-07-30,2020-07-14,Não informado
2020.0,7.0,2020015781,Normal,395472,E-SIC,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-10,2020-07-25,2020-07-10,Não informado
2020.0,7.0,2020015780,Normal,395471,E-SIC,SES,SES,,,FLORIANOPOLIS,SC,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-07-10,2020-07-25,2020-07-13,Não informado
2020.0,7.0,2020015774,Normal,395465,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-07-13,Não informado
2020.0,7.0,2020015758,Normal,395449,OGE,SED,SED,CRE - Laguna,,GAROPABA,SC,GAROPABA,SC,Educação,Aulas on line,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-07-14,Não informado
2020.0,7.0,2020015757,Normal,395448,OGE,SED,SED,CRE - Laguna,,GAROPABA,SC,GAROPABA,SC,Educação,Aulas on line,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-10,2020-07-30,2020-07-14,Não informado
2020.0,7.0,2020015756,Normal,395447,OGE,SED,SED,Cood. Fpolis,,PALHOCA,SC,PALHOCA,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-07-09,2020-07-29,2020-09-02,Não informado
2020.0,7.0,2020015751,Normal,395442,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Habilitação,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-07-09,2020-07-29,2020-07-14,Física
